Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:2.375,"urn:cite:hmt:vaimg.VA031VN_0533@0.494,0.4455,0.355,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.376,"urn:cite:hmt:vaimg.VA031VN_0533@0.497,0.4643,0.372,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.377,"urn:cite:hmt:vaimg.VA031VN_0533@0.496,0.4838,0.378,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.378,"urn:cite:hmt:vaimg.VA031VN_0533@0.491,0.5011,0.367,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.379,"urn:cite:hmt:vaimg.VA031VN_0533@0.499,0.5184,0.359,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.380,"urn:cite:hmt:vaimg.VA031VN_0533@0.493,0.5364,0.361,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.381,"urn:cite:hmt:vaimg.VA031VN_0533@0.497,0.5582,0.366,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.382,"urn:cite:hmt:vaimg.VA031VN_0533@0.496,0.5778,0.351,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.383,"urn:cite:hmt:vaimg.VA031VN_0533@0.501,0.5965,0.35,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.384,"urn:cite:hmt:vaimg.VA031VN_0533@0.503,0.6093,0.374,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.385,"urn:cite:hmt:vaimg.VA031VN_0533@0.499,0.6341,0.373,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.386,"urn:cite:hmt:vaimg.VA031VN_0533@0.501,0.6529,0.339,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.387,"urn:cite:hmt:vaimg.VA031VN_0533@0.497,0.6702,0.356,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.388,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.2014,0.332,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:2.389,"urn:cite:hmt:vaimg.VA032RN_0033@0.178,0.2246,0.387,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.390,"urn:cite:hmt:vaimg.VA032RN_0033@0.175,0.2427,0.358,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.391,"urn:cite:hmt:vaimg.VA032RN_0033@0.181,0.2622,0.361,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.392,"urn:cite:hmt:vaimg.VA032RN_0033@0.177,0.2825,0.374,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.393,"urn:cite:hmt:vaimg.VA032RN_0033@0.181,0.3013,0.369,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.394,"urn:cite:hmt:vaimg.VA032RN_0033@0.18,0.3223,0.368,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.395,"urn:cite:hmt:vaimg.VA032RN_0033@0.176,0.3411,0.355,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.396,"urn:cite:hmt:vaimg.VA032RN_0033@0.166,0.3591,0.397,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.397,"urn:cite:hmt:vaimg.VA032RN_0033@0.157,0.3802,0.405,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.398,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.3967,0.379,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.399,"urn:cite:hmt:vaimg.VA032RN_0033@0.176,0.4192,0.384,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:2.400,"urn:cite:hmt:vaimg.VA032RN_0033@0.173,0.435,0.348,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.401,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.456,0.37,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.402,"urn:cite:hmt:vaimg.VA032RN_0033@0.177,0.4741,0.368,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.403,"urn:cite:hmt:vaimg.VA032RN_0033@0.171,0.4944,0.355,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.404,"urn:cite:hmt:vaimg.VA032RN_0033@0.173,0.5116,0.371,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.405,"urn:cite:hmt:vaimg.VA032RN_0033@0.178,0.5297,0.394,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.406,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.5492,0.339,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.407,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.568,0.372,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.408,"urn:cite:hmt:vaimg.VA032RN_0033@0.175,0.586,0.374,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.409,"urn:cite:hmt:vaimg.VA032RN_0033@0.173,0.6086,0.385,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.410,"urn:cite:hmt:vaimg.VA032RN_0033@0.173,0.6304,0.376,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:2.411,"urn:cite:hmt:vaimg.VA032RN_0033@0.172,0.6484,0.395,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.412,"urn:cite:hmt:vaimg.VA032RN_0033@0.152,0.6664,0.415,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:2.413,"urn:cite:hmt:vaimg.VA032VN_0534@0.49,0.2156,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.414,"urn:cite:hmt:vaimg.VA032VN_0534@0.489,0.2337,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.415,"urn:cite:hmt:vaimg.VA032VN_0534@0.484,0.2554,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.416,"urn:cite:hmt:vaimg.VA032VN_0534@0.483,0.2735,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.417,"urn:cite:hmt:vaimg.VA032VN_0534@0.484,0.2923,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.418,"urn:cite:hmt:vaimg.VA032VN_0534@0.485,0.311,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.419,"urn:cite:hmt:vaimg.VA032VN_0534@0.49,0.3291,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.420,"urn:cite:hmt:vaimg.VA032VN_0534@0.49,0.3479,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.421,"urn:cite:hmt:vaimg.VA032VN_0534@0.491,0.3674,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.422,"urn:cite:hmt:vaimg.VA032VN_0534@0.491,0.3854,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.423,"urn:cite:hmt:vaimg.VA032VN_0534@0.491,0.402,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.424,"urn:cite:hmt:vaimg.VA032VN_0534@0.491,0.4207,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.425,"urn:cite:hmt:vaimg.VA032VN_0534@0.497,0.4418,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.426,"urn:cite:hmt:vaimg.VA032VN_0534@0.503,0.4613,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.427,"urn:cite:hmt:vaimg.VA032VN_0534@0.503,0.4793,0.387,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.428,"urn:cite:hmt:vaimg.VA032VN_0534@0.503,0.4989,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.429,"urn:cite:hmt:vaimg.VA032VN_0534@0.499,0.5192,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.430,"urn:cite:hmt:vaimg.VA032VN_0534@0.496,0.5357,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.431,"urn:cite:hmt:vaimg.VA032VN_0534@0.494,0.5507,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.432,"urn:cite:hmt:vaimg.VA032VN_0534@0.494,0.571,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.433,"urn:cite:hmt:vaimg.VA032VN_0534@0.493,0.5898,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.434,"urn:cite:hmt:vaimg.VA032VN_0534@0.493,0.6093,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.435,"urn:cite:hmt:vaimg.VA032VN_0534@0.497,0.6258,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.436,"urn:cite:hmt:vaimg.VA032VN_0534@0.489,0.6469,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.437,"urn:cite:hmt:vaimg.VA032VN_0534@0.493,0.6664,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.438,"urn:cite:hmt:vaimg.VA033RN_0034@0.16,0.2006,0.369,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.439,"urn:cite:hmt:vaimg.VA033RN_0034@0.163,0.2231,0.408,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.440,"urn:cite:hmt:vaimg.VA033RN_0034@0.162,0.2419,0.408,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.441,"urn:cite:hmt:vaimg.VA033RN_0034@0.161,0.26,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.442,"urn:cite:hmt:vaimg.VA033RN_0034@0.159,0.281,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.443,"urn:cite:hmt:vaimg.VA033RN_0034@0.161,0.2998,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.444,"urn:cite:hmt:vaimg.VA033RN_0034@0.161,0.3186,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.445,"urn:cite:hmt:vaimg.VA033RN_0034@0.161,0.3381,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.446,"urn:cite:hmt:vaimg.VA033RN_0034@0.159,0.3584,0.426,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.447,"urn:cite:hmt:vaimg.VA033RN_0034@0.152,0.3772,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.448,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.3959,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.449,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.4155,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.450,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.4358,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.451,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.4523,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.452,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.4726,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.453,"urn:cite:hmt:vaimg.VA033RN_0034@0.151,0.4936,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.454,"urn:cite:hmt:vaimg.VA033RN_0034@0.15,0.5139,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.455,"urn:cite:hmt:vaimg.VA033RN_0034@0.154,0.5319,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.456,"urn:cite:hmt:vaimg.VA033RN_0034@0.154,0.5477,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.457,"urn:cite:hmt:vaimg.VA033RN_0034@0.148,0.5695,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.458,"urn:cite:hmt:vaimg.VA033RN_0034@0.147,0.5883,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.459,"urn:cite:hmt:vaimg.VA033RN_0034@0.137,0.6093,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.460,"urn:cite:hmt:vaimg.VA033RN_0034@0.137,0.6273,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.461,"urn:cite:hmt:vaimg.VA033RN_0034@0.135,0.6454,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.462,"urn:cite:hmt:vaimg.VA033RN_0034@0.155,0.6649,0.411,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.463,"urn:cite:hmt:vaimg.VA033VN_0535@0.494,0.2126,0.39,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.464,"urn:cite:hmt:vaimg.VA033VN_0535@0.493,0.2329,0.39,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.465,"urn:cite:hmt:vaimg.VA033VN_0535@0.493,0.2517,0.39,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.466,"urn:cite:hmt:vaimg.VA033VN_0535@0.494,0.2705,0.39,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.467,"urn:cite:hmt:vaimg.VA033VN_0535@0.492,0.2915,0.39,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.468,"urn:cite:hmt:vaimg.VA033VN_0535@0.491,0.3088,0.39,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.469,"urn:cite:hmt:vaimg.VA033VN_0535@0.492,0.3291,0.341,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.470,"urn:cite:hmt:vaimg.VA033VN_0535@0.492,0.3479,0.341,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.471,"urn:cite:hmt:vaimg.VA033VN_0535@0.505,0.3636,0.341,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.472,"urn:cite:hmt:vaimg.VA033VN_0535@0.5,0.3832,0.346,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.473,"urn:cite:hmt:vaimg.VA033VN_0535@0.498,0.4005,0.368,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.474,"urn:cite:hmt:vaimg.VA033VN_0535@0.504,0.4215,0.381,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.475,"urn:cite:hmt:vaimg.VA033VN_0535@0.496,0.4388,0.376,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.476,"urn:cite:hmt:vaimg.VA033VN_0535@0.496,0.456,0.376,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.477,"urn:cite:hmt:vaimg.VA033VN_0535@0.499,0.4733,0.376,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.478,"urn:cite:hmt:vaimg.VA033VN_0535@0.514,0.4936,0.395,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.479,"urn:cite:hmt:vaimg.VA033VN_0535@0.505,0.5139,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.480,"urn:cite:hmt:vaimg.VA033VN_0535@0.503,0.5312,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.481,"urn:cite:hmt:vaimg.VA033VN_0535@0.503,0.5522,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.482,"urn:cite:hmt:vaimg.VA033VN_0535@0.501,0.571,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.483,"urn:cite:hmt:vaimg.VA033VN_0535@0.501,0.5905,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.484,"urn:cite:hmt:vaimg.VA033VN_0535@0.5,0.6071,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.485,"urn:cite:hmt:vaimg.VA033VN_0535@0.499,0.6281,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.486,"urn:cite:hmt:vaimg.VA033VN_0535@0.499,0.6469,0.395,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.487,"urn:cite:hmt:vaimg.VA033VN_0535@0.51,0.6627,0.395,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:2.488,"urn:cite:hmt:vaimg.VA034RN_0035@0.14,0.1983,0.42,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.489,"urn:cite:hmt:vaimg.VA034RN_0035@0.139,0.2194,0.42,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.490,"urn:cite:hmt:vaimg.VA034RN_0035@0.139,0.2374,0.42,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.491,"urn:cite:hmt:vaimg.VA034RN_0035@0.138,0.26,0.42,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.492,"urn:cite:hmt:vaimg.VA034RN_0035@0.137,0.2772,0.42,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.493,"urn:cite:hmt:vaimg.VA034RN_0035@0.137,0.2938,0.396,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.494,"urn:cite:hmt:vaimg.VA034RN_0035@0.118,0.3133,0.445,0.0639"
urn:cts:greekLit:tlg0012.tlg001.msA:2.495,"urn:cite:hmt:vaimg.VA034RN_0035@0.157,0.3313,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.496,"urn:cite:hmt:vaimg.VA034RN_0035@0.157,0.3516,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.497,"urn:cite:hmt:vaimg.VA034RN_0035@0.156,0.3704,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.498,"urn:cite:hmt:vaimg.VA034RN_0035@0.155,0.3892,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.499,"urn:cite:hmt:vaimg.VA034RN_0035@0.155,0.4102,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.500,"urn:cite:hmt:vaimg.VA034RN_0035@0.15,0.4305,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.501,"urn:cite:hmt:vaimg.VA034RN_0035@0.15,0.4478,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.502,"urn:cite:hmt:vaimg.VA034RN_0035@0.15,0.4696,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.503,"urn:cite:hmt:vaimg.VA034RN_0035@0.146,0.4899,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.504,"urn:cite:hmt:vaimg.VA034RN_0035@0.146,0.5071,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.505,"urn:cite:hmt:vaimg.VA034RN_0035@0.146,0.5252,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.506,"urn:cite:hmt:vaimg.VA034RN_0035@0.147,0.5455,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.507,"urn:cite:hmt:vaimg.VA034RN_0035@0.147,0.5635,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.508,"urn:cite:hmt:vaimg.VA034RN_0035@0.147,0.5838,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.509,"urn:cite:hmt:vaimg.VA034RN_0035@0.147,0.6033,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.510,"urn:cite:hmt:vaimg.VA034RN_0035@0.148,0.6213,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.511,"urn:cite:hmt:vaimg.VA034RN_0035@0.151,0.6394,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.512,"urn:cite:hmt:vaimg.VA034RN_0035@0.155,0.6597,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.513,"urn:cite:hmt:vaimg.VA034VN_0536@0.505,0.2012,0.362,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.514,"urn:cite:hmt:vaimg.VA034VN_0536@0.508,0.2215,0.362,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.515,"urn:cite:hmt:vaimg.VA034VN_0536@0.506,0.2417,0.362,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.516,"urn:cite:hmt:vaimg.VA034VN_0536@0.5,0.2613,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.517,"urn:cite:hmt:vaimg.VA034VN_0536@0.499,0.2815,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.518,"urn:cite:hmt:vaimg.VA034VN_0536@0.494,0.3011,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.519,"urn:cite:hmt:vaimg.VA034VN_0536@0.491,0.3191,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.520,"urn:cite:hmt:vaimg.VA034VN_0536@0.491,0.3393,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.521,"urn:cite:hmt:vaimg.VA034VN_0536@0.491,0.3574,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.522,"urn:cite:hmt:vaimg.VA034VN_0536@0.492,0.3776,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.523,"urn:cite:hmt:vaimg.VA034VN_0536@0.485,0.3979,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.524,"urn:cite:hmt:vaimg.VA034VN_0536@0.51,0.4159,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.525,"urn:cite:hmt:vaimg.VA034VN_0536@0.508,0.4384,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.526,"urn:cite:hmt:vaimg.VA034VN_0536@0.508,0.4595,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.527,"urn:cite:hmt:vaimg.VA034VN_0536@0.505,0.4782,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.528,"urn:cite:hmt:vaimg.VA034VN_0536@0.505,0.4962,0.388,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.529,"urn:cite:hmt:vaimg.VA034VN_0536@0.505,0.5165,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.530,"urn:cite:hmt:vaimg.VA034VN_0536@0.5,0.5353,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.531,"urn:cite:hmt:vaimg.VA034VN_0536@0.499,0.5533,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.532,"urn:cite:hmt:vaimg.VA034VN_0536@0.499,0.5773,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.533,"urn:cite:hmt:vaimg.VA034VN_0536@0.498,0.5931,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.534,"urn:cite:hmt:vaimg.VA034VN_0536@0.508,0.6141,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.535,"urn:cite:hmt:vaimg.VA034VN_0536@0.499,0.6321,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.536,"urn:cite:hmt:vaimg.VA034VN_0536@0.498,0.6502,0.399,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.537,"urn:cite:hmt:vaimg.VA034VN_0536@0.495,0.6719,0.417,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.538,"urn:cite:hmt:vaimg.VA035RN_0036@0.149,0.2047,0.374,0.0339"
urn:cts:greekLit:tlg0012.tlg001.msA:2.539,"urn:cite:hmt:vaimg.VA035RN_0036@0.154,0.2272,0.374,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.540,"urn:cite:hmt:vaimg.VA035RN_0036@0.154,0.2438,0.374,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.541,"urn:cite:hmt:vaimg.VA035RN_0036@0.153,0.2649,0.39,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.542,"urn:cite:hmt:vaimg.VA035RN_0036@0.153,0.2822,0.408,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.543,"urn:cite:hmt:vaimg.VA035RN_0036@0.15,0.3032,0.408,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.544,"urn:cite:hmt:vaimg.VA035RN_0036@0.15,0.322,0.408,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.545,"urn:cite:hmt:vaimg.VA035RN_0036@0.148,0.3424,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.546,"urn:cite:hmt:vaimg.VA035RN_0036@0.148,0.3634,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.547,"urn:cite:hmt:vaimg.VA035RN_0036@0.143,0.3792,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.548,"urn:cite:hmt:vaimg.VA035RN_0036@0.143,0.3995,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.549,"urn:cite:hmt:vaimg.VA035RN_0036@0.14,0.4184,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.550,"urn:cite:hmt:vaimg.VA035RN_0036@0.139,0.4387,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.551,"urn:cite:hmt:vaimg.VA035RN_0036@0.139,0.456,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.552,"urn:cite:hmt:vaimg.VA035RN_0036@0.135,0.474,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.553,"urn:cite:hmt:vaimg.VA035RN_0036@0.135,0.4936,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.554,"urn:cite:hmt:vaimg.VA035RN_0036@0.134,0.5117,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.555,"urn:cite:hmt:vaimg.VA035RN_0036@0.133,0.5335,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.556,"urn:cite:hmt:vaimg.VA035RN_0036@0.133,0.5515,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.557,"urn:cite:hmt:vaimg.VA035RN_0036@0.133,0.5719,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.559,"urn:cite:hmt:vaimg.VA035RN_0036@0.13,0.5892,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.560,"urn:cite:hmt:vaimg.VA035RN_0036@0.155,0.608,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.561,"urn:cite:hmt:vaimg.VA035RN_0036@0.153,0.629,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.562,"urn:cite:hmt:vaimg.VA035RN_0036@0.152,0.6456,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.563,"urn:cite:hmt:vaimg.VA035RN_0036@0.152,0.6637,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.564,"urn:cite:hmt:vaimg.VA035RN_0036@0.151,0.681,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.565,"urn:cite:hmt:vaimg.VA035RN_0036@0.152,0.6968,0.42,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:2.566,"urn:cite:hmt:vaimg.VA035VN_0537@0.477,0.2182,0.363,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.567,"urn:cite:hmt:vaimg.VA035VN_0537@0.483,0.2378,0.379,0.0248"
